# Wordlist

# DATA
ID	BRANCH	COGID	DOCULECT	IPA	OLD_TOKENS	NUMBER	LANGUAGENAME	CONCEPT	COGNATE_SCORE	COG	TOKENS
12062	ASLIAN	2692	Jahai	laʔ	laʔ	95	Jahai	penis	1	penis/1	l a ʔ
12064	ASLIAN	2692	MahMeri	loʔ	loʔ	95	Mah-Meri	penis	1	penis/1	l o ʔ
12069	ASLIAN	2725	Temiar	bakɔh	bakɔh	95	Temiar	penis	4	penis/4	b a k ɔ h
#
12193	ASLIAN	2731	CheqWong	briʔ / biʔ	briʔ	96	Cheq-Wong	person	1	person/1	b r i ʔ
12194	ASLIAN	2742	JahHut	jah	jah	96	Jah-Hut	person	2	person/2	j a h
12195	ASLIAN	2731	Jahai	mnraʔ	mnraʔ	96	Jahai	person	1	person/1	m n r a ʔ
12196	ASLIAN	2753	Kensiw	maniʔ	maniʔ	96	Kensiw	person	3	person/3	m a n i ʔ
12197	ASLIAN	2753	MahMeri	m̥aʔ	m̥aʔ	96	Mah-Meri	person	3	person/3	m̥ a ʔ
12199	ASLIAN	2760	Semai	sʌŋɔɪ / sŋʔɔ̃ːj	sʌŋɔɪ	96	Semai	person	4	person/4	s ʌ ŋ ɔ ɪ
12198	ASLIAN	2753	Maniq	maniʔ	maniʔ	96	Maniq	person	3	person/3	m a n i ʔ
12200	ASLIAN	2753	Semelai	smaʔ	smaʔ	96	Semelai	person	3	person/3	s m a ʔ
12201	ASLIAN	2753	Semnam	smaːʔ	smaːʔ	96	Semnam	person	3	person/3	s m aː ʔ
12202	ASLIAN	2760	Temiar	sʌnɔi / sɛnʔɔːj	sʌnɔi	96	Temiar	person	4	person/4	s ʌ n ɔ i
#
12323	ASLIAN	2765	Jahai	gaw	gaw	97	Jahai	pig	1	pig/1	g a w
12324	ASLIAN	2765	Kensiw	gaw	gaw	97	Kensiw	pig	1	pig/1	g a w
12325	ASLIAN	2776	MahMeri	kətu	kətu	97	Mah-Meri	pig	2	pig/2	k ə t u
12327	ASLIAN	2765	Semai	gaʊ	gaʊ	97	Semai	pig	1	pig/1	g a ʊ
12328	ASLIAN	2784	Semelai	ɟalu	ɟalu	97	Semelai	pig	3	pig/3	ɟ a l u
12330	ASLIAN	2765	Temiar	gau	gau	97	Temiar	pig	1	pig/1	g a u
#
12445	ASLIAN	2791	Jahai	bkɨk	bkɨk	98	Jahai	pigeon/dove	1	pigeon/dove/1	b k ɨ k
12446	ASLIAN	2802	Kensiw	kɔcɔ͂k	kɔcɔ͂k	98	Kensiw	pigeon/dove	2	pigeon/dove/2	k ɔ c ɔ͂ k
12449	ASLIAN	2813	Semai	pati	pati	98	Semai	pigeon/dove	3	pigeon/dove/3	p a t i
12452	ASLIAN	2822	Semnam	punɛːj	punɛːj	98	Semnam	pigeon/dove	4	pigeon/dove/4	p u n ɛː j
12453	ASLIAN	2791	Temiar	bʌhkɔ	bʌhkɔ	98	Temiar	pigeon/dove	1	pigeon/dove/1	b ʌ h k ɔ
#
12575	ASLIAN	2828	CheqWong	səm	səm	99	Cheq-Wong	rain	1	rain/1	s ə m
12580	ASLIAN	2839	MahMeri	gəma	gəma	99	Mah-Meri	rain	2	rain/2	g ə m a
12582	ASLIAN	2839	Semai	mani / maniːʔ	mani	99	Semai	rain	2	rain/2	m a n i
12583	ASLIAN	2846	Semelai	ʔareʔ	ʔareʔ	99	Semelai	rain	4	rain/4	ʔ a r e ʔ
12584	ASLIAN	2828	Semelai	lsəm	lsəm	99	Semelai	rain	1	rain/1	ls ə m
12585	ASLIAN	2839	Semnam	miːʔ	miːʔ	99	Semnam	rain	2	rain/2	m iː ʔ
12586	ASLIAN	2847	Temiar	tɨh	tɨh	99	Temiar	rain	5	rain/5	t ɨ h
12576	ASLIAN	2839	JahHut	miʔ	miʔ	99	Jah-Hut	rain	2	rain/2	m i ʔ
12577	ASLIAN	2845	Jahai	hĩc	hĩc	99	Jahai	rain	3	rain/3	h ĩ c
12578	ASLIAN	2828	Jahai	lesem	lesem	99	Jahai	rain	1	rain/1	l e s e m
#
12706	ASLIAN	2852	Jahai	wawət	wawət	100	Jahai	rat/mouse	1	rat/mouse/1	w a w ə t
12707	ASLIAN	2863	Kensiw	katogŋ	katogŋ	100	Kensiw	rat/mouse	2	rat/mouse/2	k a t o g ŋ
12709	ASLIAN	2874	MahMeri	kanɛʔ	kanɛʔ	100	Mah-Meri	rat/mouse	3	rat/mouse/3	k a n ɛ ʔ
12711	ASLIAN	2885	Semai	hʌlɔɪ	hʌlɔɪ	100	Semai	rat/mouse	4	rat/mouse/4	h ʌ l ɔ ɪ
12713	ASLIAN	2891	Semnam	caʔɛ̃ʔ	caʔɛ̃ʔ	100	Semnam	rat/mouse	5	rat/mouse/5	c a ʔ ɛ̃ ʔ
12714	ASLIAN	2863	Temiar	kʌdʌig	kʌdʌig	100	Temiar	rat/mouse	2	rat/mouse/2	k ʌ d ʌ i g
#
12839	ASLIAN	2896	CheqWong	suət	suət	101	Cheq-Wong	red	1	red/1	s u ə t
12840	ASLIAN	2907	JahHut	rŋap	rŋap	101	Jah-Hut	red	2	red/2	r ŋ a p
12841	ASLIAN	2918	Jahai	rhɨk	rhɨk	101	Jahai	red	3	red/3	rh ɨ k
12842	ASLIAN	2929	Jahai	rgɔj	rgɔj	101	Jahai	red	6	red/6	r g ɔ j
12843	ASLIAN	2926	Jahai	thɔ̃j	thɔ̃j	101	Jahai	red	37	red/37	th ɔ̃ j
12844	ASLIAN	2927	Jahai	tahɔɲ	tahɔɲ	101	Jahai	red	4	red/4	t a h ɔ ɲ
12845	ASLIAN	2927	Kensiw	təhɔ̃ɲ	təhɔ̃ɲ	101	Kensiw	red	4	red/4	t ə h ɔ̃ ɲ
12846	ASLIAN	2928	MahMeri	mirah	mirah	101	Mah-Meri	red	5	red/5	m i r a h
12847	ASLIAN	2929	Maniq	bagĩẽc	bagĩẽc	101	Maniq	red	6	red/6	b a g ĩ ẽ c
12848	ASLIAN	2930	Semai	ɹʌŋain / rŋaːɲ	ɹʌŋain	101	Semai	red	7	red/7	ɹ ʌ ŋ a i n
12849	ASLIAN	2928	Semelai	mirah	mirah	101	Semelai	red	5	red/5	m i r a h
12850	ASLIAN	2927	Semnam	tʰuːɲ	tʰuːɲ	101	Semnam	red	4	red/4	tʰ uː ɲ
12851	ASLIAN	2931	Temiar	cenleʔ / cələg	cenleʔ	101	Temiar	red	8	red/8	c e n l e ʔ
#
12967	ASLIAN	2933	CheqWong	beʔ	beʔ	102	Cheq-Wong	rice (cooked)	1	rice (cooked)/1	b e ʔ
12968	ASLIAN	2933	JahHut	baʔ	baʔ	102	Jah-Hut	rice (cooked)	1	rice (cooked)/1	b a ʔ
12970	ASLIAN	2968	Jahai	bap	bap	102	Jahai	rice (cooked)	41	rice (cooked)/41	b a p
12972	ASLIAN	2933	MahMeri	beʔ	beʔ	102	Mah-Meri	rice (cooked)	1	rice (cooked)/1	b e ʔ
12974	ASLIAN	2944	Semai	cana	cana	102	Semai	rice (cooked)	2	rice (cooked)/2	c a n a
12975	ASLIAN	2955	Semelai	huc	huc	102	Semelai	rice (cooked)	3	rice (cooked)/3	h u c
12977	ASLIAN	2944	Temiar	caʔna	caʔna	102	Temiar	rice (cooked)	2	rice (cooked)/2	c a ʔ n a
#
13095	ASLIAN	2974	CheqWong	beʔ	beʔ	103	Cheq-Wong	rice (unhusked)	1	rice (unhusked)/1	b e ʔ
13096	ASLIAN	2974	JahHut	baʔ	baʔ	103	Jah-Hut	rice (unhusked)	1	rice (unhusked)/1	b a ʔ
13098	ASLIAN	2991	Jahai	bap	bap	103	Jahai	rice (unhusked)	26	rice (unhusked)/26	b a p
13100	ASLIAN	2974	MahMeri	beʔ	beʔ	103	Mah-Meri	rice (unhusked)	1	rice (unhusked)/1	b e ʔ
13102	ASLIAN	2974	Semai	ba	ba	103	Semai	rice (unhusked)	1	rice (unhusked)/1	b a
13103	ASLIAN	2974	Semelai	baba	baba	103	Semelai	rice (unhusked)	1	rice (unhusked)/1	b a b a
13104	ASLIAN	2974	Semnam	baːʔ	baːʔ	103	Semnam	rice (unhusked)	1	rice (unhusked)/1	b aː ʔ
13105	ASLIAN	2974	Temiar	ba	ba	103	Temiar	rice (unhusked)	1	rice (unhusked)/1	b a
#
13225	ASLIAN	2999	CheqWong	təm	təm	104	Cheq-Wong	right (side)	1	right (side)/1	t ə m
13227	ASLIAN	2999	Jahai	tem	tem	104	Jahai	right (side)	1	right (side)/1	t e m
13228	ASLIAN	2999	Kensiw	tebm	tebm	104	Kensiw	right (side)	1	right (side)/1	t e b m
13230	ASLIAN	2999	Maniq	tɛm	tɛm	104	Maniq	right (side)	1	right (side)/1	t ɛ m
13231	ASLIAN	2999	Semai	kɛntɔp	kɛntɔp	104	Semai	right (side)	1	right (side)/1	k ɛ n t ɔ p
13232	ASLIAN	2999	Semelai	satɒm	satɒm	104	Semelai	right (side)	1	right (side)/1	s a t ɒ m
13233	ASLIAN	2999	Semnam	təm	təm	104	Semnam	right (side)	1	right (side)/1	t ə m
13234	ASLIAN	2999	Temiar	tʌp	tʌp	104	Temiar	right (side)	1	right (side)/1	t ʌ p
#
13351	ASLIAN	3018	Kensiw	tasek	tasek	105	Kensiw	ripe/cooked	1	ripe/cooked/1	t a s e k
13352	ASLIAN	3023	MahMeri	hndṳp	hndṳp	105	Mah-Meri	ripe/cooked	2	ripe/cooked/2	h n d ṳ p
13354	ASLIAN	3023	Semai	nøp	nøp	105	Semai	ripe/cooked	2	ripe/cooked/2	n ø p
13355	ASLIAN	3023	Semelai	ʔnom	ʔnom	105	Semelai	ripe/cooked	2	ripe/cooked/2	ʔ n o m
13357	ASLIAN	3024	Temiar	cɛt	cɛt	105	Temiar	ripe/cooked	3	ripe/cooked/3	c ɛ t
#
13505	ASLIAN	3072	JahHut	tow	tow	106	Jah-Hut	river	48	river/48	t o w
13506	ASLIAN	3031	Jahai	tɔm	tɔm	106	Jahai	river	1	river/1	t ɔ m
13507	ASLIAN	3041	Kensiw	bəte̝w naʔ ʔuʔ	bəte̝w#naʔ#ʔuʔ	106	Kensiw	river	2	river/2	b ə t e̝ w # n a ʔ # ʔ u ʔ
13508	ASLIAN	3052	MahMeri	do gəndaʔ	do#gəndaʔ	106	Mah-Meri	river	3	river/3	d o # g ə n d a ʔ
13510	ASLIAN	3063	Semai	bataŋ aɹi	bataŋ#aɹi	106	Semai	river	4	river/4	b a t a ŋ # a ɹ i
13512	ASLIAN	3073	Semnam	ʔɔ̃ŋ	ʔɔ̃ŋ	106	Semnam	river	5	river/5	ʔ ɔ̃ ŋ
13513	ASLIAN	3074	Temiar	was	was	106	Temiar	river	6	river/6	w a s
#
13644	ASLIAN	3089	CheqWong	səbəʔ	səbəʔ	107	Cheq-Wong	road/path	2	road/path/2	s ə b ə ʔ
13645	ASLIAN	3100	JahHut	nuwə̃ŋ	nuwə̃ŋ	107	Jah-Hut	road/path	3	road/path/3	n u w ə̃ ŋ
13652	ASLIAN	3110	Semelai	troŋ	troŋ	107	Semelai	road/path	8	road/path/8	t r o ŋ
13653	ASLIAN	3109	Semnam	nuːŋ	nuːŋ	107	Semnam	road/path	7	road/path/7	n uː ŋ
13643	ASLIAN	3078	CheqWong	baləj	baləj	107	Cheq-Wong	road/path	1	road/path/1	b a l ə j
13649	ASLIAN	3107	MahMeri	kəlɔh	kəlɔh	107	Mah-Meri	road/path	5	road/path/5	k ə l ɔ h
13651	ASLIAN	3109	Semai	nɔŋ / nuːŋ	nɔŋ	107	Semai	road/path	7	road/path/7	n ɔ ŋ
13654	ASLIAN	3109	Temiar	noŋ	noŋ	107	Temiar	road/path	7	road/path/7	n o ŋ
13646	ASLIAN	3108	Jahai	har	har	107	Jahai	road/path	6	road/path/6	h a r
13647	ASLIAN	3106	Jahai	glɔŋ	glɔŋ	107	Jahai	road/path	4	road/path/4	g l ɔ ŋ
13648	ASLIAN	3106	Kensiw	gəlɔŋ	gəlɔŋ	107	Kensiw	road/path	4	road/path/4	g ə l ɔ ŋ
13650	ASLIAN	3108	Maniq	ha	ha	107	Maniq	road/path	6	road/path/6	h a
#
13778	ASLIAN	3112	CheqWong	jʔɛs	jʔɛs	108	Cheq-Wong	root	1	root/1	j ʔ ɛ s
13780	ASLIAN	3112	Jahai	ɟʔes	ɟʔes	108	Jahai	root	1	root/1	ɟ ʔ e s
13781	ASLIAN	3112	Kensiw	ʔije̝s	ʔije̝s	108	Kensiw	root	1	root/1	ʔ i j e̝ s
13784	ASLIAN	3112	Semai	rəʔis / rʔeːs	rəʔis	108	Semai	root	1	root/1	r ə ʔ i s
13785	ASLIAN	3112	Semelai	rɛs	rɛs	108	Semelai	root	1	root/1	r ɛ s
13786	ASLIAN	3112	Semnam	jʔɛːs	jʔɛːs	108	Semnam	root	1	root/1	j ʔ ɛː s
13787	ASLIAN	3115	Temiar	teːk	teːk	108	Temiar	root	2	root/2	t eː k
13788	ASLIAN	3116	Temiar	cətiŋ	cətiŋ	108	Temiar	root	3	root/3	c ə t i ŋ
#
13908	ASLIAN	3123	Jahai	pɔk	pɔk	109	Jahai	round	1	round/1	p ɔ k
13913	ASLIAN	3144	Semai	bɛlbul	bɛlbul	109	Semai	round	3	round/3	b ɛ l b u l
13916	ASLIAN	3151	Temiar	tʌldel	tʌldel	109	Temiar	round	4	round/4	t ʌ l d e l
13909	ASLIAN	3133	Kensiw	tɛlɛw	tɛlɛw	109	Kensiw	round	2	round/2	t ɛ l ɛ w
#
14045	ASLIAN	3157	JahHut	pɔl	pɔl	110	Jah-Hut	salt	1	salt/1	p ɔ l
14048	ASLIAN	3175	Kensiw	siʔaʔ	siʔaʔ	110	Kensiw	salt	3	salt/3	s i ʔ a ʔ
14050	ASLIAN	3175	Maniq	sijaʔ	sijaʔ	110	Maniq	salt	3	salt/3	s i j a ʔ
14051	ASLIAN	3168	Semai	mpɔɪt	mpɔɪt	110	Semai	salt	2	salt/2	m p ɔ ɪ t
14054	ASLIAN	3168	Temiar	ʔempoɟ	ʔempoɟ	110	Temiar	salt	2	salt/2	ʔ e m p o ɟ
14046	ASLIAN	3168	Jahai	ʔmpɔc	ʔmpɔc	110	Jahai	salt	2	salt/2	ʔ m p ɔ c
14053	ASLIAN	3168	Semnam	ʔmpɔːc	ʔmpɔːc	110	Semnam	salt	2	salt/2	ʔ m p ɔː c
#
14175	ASLIAN	3192	Semai	sɛmbeɪ	sɛmbeɪ	111	Semai	sand	2	sand/2	s ɛ m b e ɪ
14178	ASLIAN	3192	Temiar	sembʌi	sembʌi	111	Temiar	sand	2	sand/2	s e m b ʌ i
#
14298	ASLIAN	3214	Jahai	biɟiʔ	biɟiʔ	112	Jahai	seed	1	seed/1	b i ɟ i ʔ
14299	ASLIAN	3225	Jahai	mit ʔhəj	mit#ʔhəj	112	Jahai	seed	2	seed/2	m i t # ʔh ə j
14300	ASLIAN	3236	Kensiw	mẽt	mẽt	112	Kensiw	seed	3	seed/3	m ẽ t
14303	ASLIAN	3236	Semai	mat	mat	112	Semai	seed	3	seed/3	m a t
14304	ASLIAN	3247	Semai	mʌnɛh	mʌnɛh	112	Semai	seed	4	seed/4	m ʌ n ɛ h
14305	ASLIAN	3247	Semelai	bnih	bnih	112	Semelai	seed	4	seed/4	b n i h
14306	ASLIAN	3255	Semnam	kmɔːʔ	kmɔːʔ	112	Semnam	seed	5	seed/5	k m ɔː ʔ
14307	ASLIAN	3247	Temiar	mʌneh	mʌneh	112	Temiar	seed	4	seed/4	m ʌ n e h
#
14439	ASLIAN	3260	Semelai	təmpɔh	təmpɔh	113	Semelai	seven	1	seven/1	t ə m p ɔ h
#
14559	ASLIAN	3271	Jahai	laŋɔj	laŋɔj	114	Jahai	shade/shadow	1	shade/shadow/1	l a ŋ ɔ j
14560	ASLIAN	3282	Kensiw	kaʎpɚʔ	kaʎpɚʔ	114	Kensiw	shade/shadow	2	shade/shadow/2	k a ʎ p ɚ ʔ
14563	ASLIAN	3293	Semai	ɟʌgut	ɟʌgut	114	Semai	shade/shadow	3	shade/shadow/3	ɟ ʌ g u t
14564	ASLIAN	3304	Semai	woʊʔ	woʊʔ	114	Semai	shade/shadow	4	shade/shadow/4	w o ʊ ʔ
14565	ASLIAN	3315	Semelai	tduh	tduh	114	Semelai	shade/shadow	5	shade/shadow/5	t d u h
14567	ASLIAN	3304	Temiar	wɔːʔ	wɔːʔ	114	Temiar	shade/shadow	4	shade/shadow/4	w ɔː ʔ
14568	ASLIAN	3315	Temiar	sʌkul	sʌkul	114	Temiar	shade/shadow	5	shade/shadow/5	s ʌ k u l
14569	ASLIAN	3324	Temiar	ɹʌdig	ɹʌdig	114	Temiar	shade/shadow	6	shade/shadow/6	ɹ ʌ d i g
#
14714	ASLIAN	3347	Temiar	ɹʌiwai	ɹʌiwai	115	Temiar	shame/ashamed	3	shame/ashamed/3	ɹ ʌ i w a i
14707	ASLIAN	3328	Jahai	ʔɲsol	ʔɲsol	115	Jahai	shame/ashamed	1	shame/ashamed/1	ʔ ɲs o l
14711	ASLIAN	3339	Semai	bʌsʌnɛl	bʌsʌnɛl	115	Semai	shame/ashamed	2	shame/ashamed/2	b ʌ s ʌ n ɛ l
#
14836	ASLIAN	3374	Kensiw	ɟamaʔ	ɟamaʔ	116	Kensiw	sharp (edged)	2	sharp (edged)/2	ɟ a m a ʔ
14838	ASLIAN	3374	Maniq	cəmaʔ	cəmaʔ	116	Maniq	sharp (edged)	2	sharp (edged)/2	c ə m a ʔ
14840	ASLIAN	3385	Semelai	ʔluh	ʔluh	116	Semelai	sharp (edged)	3	sharp (edged)/3	ʔ l u h
14842	ASLIAN	3396	Temiar	pʌhenɟ	pʌhenɟ	116	Temiar	sharp (edged)	4	sharp (edged)/4	p ʌ h e n ɟ
14833	ASLIAN	3364	CheqWong	cbɨt	cbɨt	116	Cheq-Wong	sharp (edged)	1	sharp (edged)/1	c b ɨ t
14834	ASLIAN	3374	JahHut	cmaʔ	cmaʔ	116	Jah-Hut	sharp (edged)	2	sharp (edged)/2	c m a ʔ
14835	ASLIAN	3374	Jahai	cmɛʔ	cmɛʔ	116	Jahai	sharp (edged)	2	sharp (edged)/2	c m ɛ ʔ
#
14964	ASLIAN	3414	JahHut	ɲaʔ	ɲaʔ	117	Jah-Hut	sick/ill	1	sick/ill/1	ɲ a ʔ
14966	ASLIAN	3425	Kensiw	ɟɚpe̝s	ɟɚpe̝s	117	Kensiw	sick/ill	2	sick/ill/2	ɟ ɚ p e̝ s
14967	ASLIAN	3414	Kensiw	ɟʌnɲieʔ	ɟʌnɲieʔ	117	Kensiw	sick/ill	1	sick/ill/1	ɟ ʌ n ɲ i e ʔ
14969	ASLIAN	3436	MahMeri	sakit	sakit	117	Mah-Meri	sick/ill	3	sick/ill/3	s a k i t
14971	ASLIAN	3414	Semai	ɲi	ɲi	117	Semai	sick/ill	1	sick/ill/1	ɲ i
14972	ASLIAN	3414	Semelai	ʔɲih	ʔɲih	117	Semelai	sick/ill	1	sick/ill/1	ʔ ɲ i h
14973	ASLIAN	3414	Semnam	ʔɲiʔ	ʔɲiʔ	117	Semnam	sick/ill	1	sick/ill/1	ʔ ɲ i ʔ
14974	ASLIAN	3441	Temiar	ɟiʔ	ɟiʔ	117	Temiar	sick/ill	4	sick/ill/4	ɟ i ʔ
#
15103	ASLIAN	3447	Semelai	pruʔ	pruʔ	118	Semelai	six	1	six/1	p r u ʔ
#
15227	ASLIAN	3467	Maniq	katɨʔ	katɨʔ	119	Maniq	skin/bark	2	skin/bark/2	k a t ɨ ʔ
15228	ASLIAN	3467	Semai	gʌtø	gʌtø	119	Semai	skin/bark	2	skin/bark/2	g ʌ t ø
15222	ASLIAN	3456	CheqWong	hoʔ	hoʔ	119	Cheq-Wong	skin/bark	1	skin/bark/1	h o ʔ
15223	ASLIAN	3467	JahHut	ktuʔ	ktuʔ	119	Jah-Hut	skin/bark	2	skin/bark/2	k t u ʔ
15224	ASLIAN	3467	Jahai	ktɨʔ	ktɨʔ	119	Jahai	skin/bark	2	skin/bark/2	k t ɨ ʔ
15225	ASLIAN	3467	Kensiw	kətɚʔ	kətɚʔ	119	Kensiw	skin/bark	2	skin/bark/2	k ə t ɚ ʔ
15230	ASLIAN	3482	Semnam	katɛ̃ːk	katɛ̃ːk	119	Semnam	skin/bark	4	skin/bark/4	k a t ɛ̃ː k
15231	ASLIAN	3483	Temiar	sempɔʔ	sempɔʔ	119	Temiar	skin/bark	5	skin/bark/5	s e m p ɔ ʔ
#
15353	ASLIAN	3488	Kensiw	mɛt katɔʔ	mɛt#katɔʔ	120	Kensiw	sky	1	sky/1	m ɛ t # k a t ɔ ʔ
15357	ASLIAN	3510	Semai	suiʔ	suiʔ	120	Semai	sky	3	sky/3	s u i ʔ
15352	ASLIAN	3488	Jahai	ktɔʔ	ktɔʔ	120	Jahai	sky	1	sky/1	k t ɔ ʔ
15356	ASLIAN	3499	Maniq	kaʔej	kaʔej	120	Maniq	sky	2	sky/2	k a ʔ e j
15358	ASLIAN	3521	Semelai	maleŋ	maleŋ	120	Semelai	sky	4	sky/4	m a l e ŋ
15360	ASLIAN	3522	Temiar	baliːʔ	baliːʔ	120	Temiar	sky	5	sky/5	b a l iː ʔ
#
15490	ASLIAN	3527	Temiar	jaj	jaj	121	Temiar	smoke	1	smoke/1	j a j
15481	ASLIAN	3527	CheqWong	sjaj	sjaj	121	Cheq-Wong	smoke	1	smoke/1	s j a j
15485	ASLIAN	3549	MahMeri	jələk	jələk	121	Mah-Meri	smoke	3	smoke/3	j ə l ə k
15482	ASLIAN	3538	JahHut	ʔasap	ʔasap	121	Jah-Hut	smoke	2	smoke/2	ʔ a s a p
15483	ASLIAN	3527	Jahai	ʔəjʔej ʔɔs	ʔəjʔej#ʔɔs	121	Jahai	smoke	1	smoke/1	ʔ ə j ʔ e j # ʔ ɔ s
15484	ASLIAN	3527	Kensiw	ʔijɛj	ʔijɛj	121	Kensiw	smoke	1	smoke/1	ʔ i j ɛ j
15486	ASLIAN	3527	Maniq	ʔijɛj	ʔijɛj	121	Maniq	smoke	1	smoke/1	ʔ i j ɛ j
15487	ASLIAN	3557	Semai	casoʊs / cas	casoʊs	121	Semai	smoke	4	smoke/4	c a s o ʊ s
15488	ASLIAN	3549	Semelai	ɟlək	ɟlək	121	Semelai	smoke	3	smoke/3	ɟ l ə k
15489	ASLIAN	3527	Semnam	gəːj ʔoːs	gəːj#ʔoːs	121	Semnam	smoke	1	smoke/1	g əː j # ʔ oː s
#
15614	ASLIAN	3574	Temiar	taɟuʔ	taɟuʔ	122	Temiar	snake	2	snake/2	t a ɟ u ʔ
15605	ASLIAN	3563	CheqWong	talon	talon	122	Cheq-Wong	snake	1	snake/1	t a l o n
15606	ASLIAN	3563	JahHut	talon	talon	122	Jah-Hut	snake	1	snake/1	t a l o n
15607	ASLIAN	3574	Jahai	taɟuʔ	taɟuʔ	122	Jahai	snake	2	snake/2	t a ɟ u ʔ
15609	ASLIAN	3574	MahMeri	tijaw	tijaw	122	Mah-Meri	snake	2	snake/2	t i j a w
15610	ASLIAN	3575	Maniq	jəkɔp	jəkɔp	122	Maniq	snake	3	snake/3	j ə k ɔ p
15608	ASLIAN	3575	Kensiw	ʔikɔp	ʔikɔp	122	Kensiw	snake	3	snake/3	ʔ i k ɔ p
15611	ASLIAN	3574	Semai	tiɟi	tiɟi	122	Semai	snake	2	snake/2	t i ɟ i
15612	ASLIAN	3574	Semelai	tiɟɔ	tiɟɔ	122	Semelai	snake	2	snake/2	t i ɟ ɔ
15613	ASLIAN	3574	Semnam	taɟuːʔ	taɟuːʔ	122	Semnam	snake	2	snake/2	t a ɟ uː ʔ
#
15740	ASLIAN	3593	Semnam	lɲɔʔ	lɲɔʔ	123	Semnam	soft (touch)	2	soft (touch)/2	l ɲ ɔ ʔ
15741	ASLIAN	3604	Temiar	pʌcɪʔ	pʌcɪʔ	123	Temiar	soft (touch)	3	soft (touch)/3	p ʌ c ɪ ʔ
15738	ASLIAN	3582	Semai	ɟʌbuʔ	ɟʌbuʔ	123	Semai	soft (touch)	1	soft (touch)/1	ɟ ʌ b u ʔ
#
15875	ASLIAN	3627	Kensiw	pɚɟãs	pɚɟãs	124	Kensiw	sour	1	sour/1	p ɚ ɟ ã s
15878	ASLIAN	3638	Semai	kʌʔøɹ	kʌʔøɹ	124	Semai	sour	2	sour/2	k ʌ ʔ ø ɹ
15880	ASLIAN	3643	Semnam	bcuːɲ	bcuːɲ	124	Semnam	sour	3	sour/3	b c uː ɲ
#
15998	ASLIAN	3650	Jahai	prlɔj	prlɔj	125	Jahai	star	1	star/1	p r l ɔ j
16003	ASLIAN	3650	Semai	prlɔːj	prlɔːj	125	Semai	star	1	star/1	p r l ɔː j
16006	ASLIAN	3650	Temiar	pɛrlɔːj	pɛrlɔːj	125	Temiar	star	1	star/1	p ɛ r l ɔː j
#
16129	ASLIAN	3704	Semnam	tuŋkat	tuŋkat	126	Semnam	stick of wood	7	stick of wood/7	t u ŋ k a t
16123	ASLIAN	3695	Jahai	ʔat	ʔat	126	Jahai	stick of wood	3	stick of wood/3	ʔ a t
16121	ASLIAN	3674	CheqWong	tkəh	tkəh	126	Cheq-Wong	stick of wood	1	stick of wood/1	t k ə h
16122	ASLIAN	3685	JahHut	kərəŋ	kərəŋ	126	Jah-Hut	stick of wood	2	stick of wood/2	k ə r ə ŋ
16125	ASLIAN	3701	MahMeri	lɔ̤k	lɔ̤k	126	Mah-Meri	stick of wood	4	stick of wood/4	l ɔ̤ k
16126	ASLIAN	3702	Maniq	ɲahuʔ	ɲahuʔ	126	Maniq	stick of wood	5	stick of wood/5	ɲ a h u ʔ
16128	ASLIAN	3703	Semelai	dlɔŋ	dlɔŋ	126	Semelai	stick of wood	6	stick of wood/6	d l ɔ ŋ
16130	ASLIAN	3695	Temiar	ʔaːd	ʔaːd	126	Temiar	stick of wood	3	stick of wood/3	ʔ aː d
#
16258	ASLIAN	3707	Semelai	təmu	təmu	127	Semelai	stone	1	stone/1	t ə m u
16251	ASLIAN	3707	CheqWong	tmɔ̃ʔ	tmɔ̃ʔ	127	Cheq-Wong	stone	1	stone/1	t m ɔ̃ ʔ
16252	ASLIAN	3707	JahHut	təmɔʔ	təmɔʔ	127	Jah-Hut	stone	1	stone/1	t ə m ɔ ʔ
16253	ASLIAN	3718	Jahai	tuŋkɔ̃l	tuŋkɔ̃l	127	Jahai	stone	2	stone/2	t u ŋ k ɔ̃ l
#
16384	ASLIAN	3759	Semnam	mat jiːs	mat#jiːs	128	Semnam	sun/day	3	sun/day/3	m a t # j iː s
16385	ASLIAN	3759	Temiar	ʔis	ʔis	128	Temiar	sun/day	3	sun/day/3	ʔ i s
16378	ASLIAN	3737	Jahai	ktɔʔ	ktɔʔ	128	Jahai	sun/day	1	sun/day/1	k t ɔ ʔ
16379	ASLIAN	3737	Kensiw	katɔʔ	katɔʔ	128	Kensiw	sun/day	1	sun/day/1	k a t ɔ ʔ
16376	ASLIAN	3737	CheqWong	ktɔʔ	ktɔʔ	128	Cheq-Wong	sun/day	1	sun/day/1	k t ɔ ʔ
16377	ASLIAN	3737	JahHut	ktɔʔ	ktɔʔ	128	Jah-Hut	sun/day	1	sun/day/1	k t ɔ ʔ
16383	ASLIAN	3761	Semelai	ʔareʔ	ʔareʔ	128	Semelai	sun/day	4	sun/day/4	ʔ a r e ʔ
16380	ASLIAN	3748	MahMeri	cohoj	cohoj	128	Mah-Meri	sun/day	2	sun/day/2	c o h o j
16381	ASLIAN	3737	Maniq	katɔʔ	katɔʔ	128	Maniq	sun/day	1	sun/day/1	k a t ɔ ʔ
16382	ASLIAN	3759	Semai	ɟis	ɟis	128	Semai	sun/day	3	sun/day/3	ɟ i s
#
